   1.9200000e+02   4.0113636e+01   1.2566138e+00
   1.9300000e+02   3.7795455e+01   1.0909091e+00
   1.9400000e+02   3.7698413e+01   9.9386724e-01
   1.9500000e+02   3.8477273e+01   1.0909091e+00
   1.9600000e+02   4.0113636e+01   1.5000000e+00
   1.9700000e+02   4.2159091e+01   1.2272727e+00
   1.9800000e+02   3.9977273e+01   1.7727273e+00
   1.9900000e+02   3.9022727e+01   1.5000000e+00
   2.0000000e+02   4.1204545e+01   1.6363636e+00
   2.0100000e+02   4.2295455e+01   1.0909091e+00
   2.0200000e+02   4.2431818e+01   1.3636364e+00
   2.0300000e+02   4.3716931e+01   1.1487494e+00
   2.0400000e+02   4.4444444e+01   1.0580808e+00
   2.0500000e+02   4.4708995e+01   7.7717653e-01
   2.0600000e+02   4.6693122e+01   8.5221260e-01
   2.0700000e+02   4.7949735e+01   7.4519000e-01
   2.0800000e+02   4.9933862e+01   8.2022607e-01
   2.0900000e+02   5.2182540e+01   8.8708514e-01
   2.1000000e+02   5.5555556e+01   1.2601010e+00
   2.1100000e+02   5.7431818e+01   1.2272727e+00
   2.1200000e+02   5.9477273e+01   1.9090909e+00
   2.1300000e+02   6.2204545e+01   2.8636364e+00
   2.1400000e+02   6.5204545e+01   3.4476912e+00
   2.7600000e+02   6.5608466e+01   3.7698413e+00
   2.7700000e+02   6.1250000e+01   2.3809524e+00
   2.7800000e+02   5.9477273e+01   2.0454545e+00
   2.7900000e+02   5.6068182e+01   2.1818182e+00
   2.8000000e+02   5.2795455e+01   1.8518519e+00
   2.8100000e+02   5.0613636e+01   1.9090909e+00
   2.8200000e+02   4.8977273e+01   1.3636364e+00
   2.8300000e+02   4.6931818e+01   1.2272727e+00
   2.8400000e+02   4.5704545e+01   1.0909091e+00
   2.8500000e+02   4.4068182e+01   9.5454545e-01
   2.8600000e+02   4.3113636e+01   9.5454545e-01
   2.8700000e+02   4.2977273e+01   9.5454545e-01
   2.8800000e+02   4.2129630e+01   7.9365079e-01
   2.8900000e+02   4.2022727e+01   9.7582973e-01
   2.9000000e+02   4.2791005e+01   5.2910053e-01
   2.9100000e+02   4.2295455e+01   1.1904762e+00
   2.9200000e+02   4.1886364e+01   9.5454545e-01
   2.9300000e+02   4.2704545e+01   1.4550265e+00
   2.9400000e+02   4.3650794e+01   1.7644300e+00
   2.9500000e+02   4.5899471e+01   1.6949254e+00
   2.9600000e+02   4.3386364e+01   1.5000000e+00
   2.9700000e+02   4.3386364e+01   1.5000000e+00
   2.9800000e+02   4.3452381e+01   1.0205628e+00
   2.9900000e+02   4.2592593e+01   9.3013468e-01
   3.0000000e+02   4.2195767e+01   8.5485810e-01
   3.0100000e+02   4.2261905e+01   6.4826840e-01
   3.0200000e+02   4.1666667e+01   9.0151515e-01
   3.0300000e+02   4.3121693e+01   8.2623858e-01
   3.0400000e+02   4.3452381e+01   8.8419913e-01
   3.0500000e+02   4.4576720e+01   9.1762867e-01
   3.0600000e+02   4.5431818e+01   9.5454545e-01
   3.0700000e+02   4.7420635e+01   8.9790765e-01
   3.0800000e+02   4.9867725e+01   8.5978836e-01
   3.0900000e+02   5.1159091e+01   9.2592593e-01
   3.1000000e+02   5.3750000e+01   9.5454545e-01
   3.1100000e+02   5.6204545e+01   9.9206349e-01
   3.1200000e+02   5.7840909e+01   2.0454545e+00
   3.1300000e+02   6.1113636e+01   2.7272727e+00
   3.1400000e+02   6.4351852e+01   3.9890572e+00
   3.7100000e+02   6.9977273e+01   5.5909091e+00
   3.7200000e+02   6.5211640e+01   3.6375661e+00
   3.7300000e+02   6.1795455e+01   4.6296296e+00
   3.7400000e+02   5.8113636e+01   1.7857143e+00
   3.7500000e+02   5.6018519e+01   1.1904762e+00
   3.7600000e+02   5.2843915e+01   1.4515392e+00
   3.7700000e+02   4.9795455e+01   1.3227513e+00
   3.7800000e+02   4.8478836e+01   7.9365079e-01
   3.7900000e+02   4.6428571e+01   9.9206349e-01
   3.8000000e+02   4.4340909e+01   9.5454545e-01
   3.8100000e+02   4.3386364e+01   8.0603656e-01
   3.8200000e+02   4.2568182e+01   9.5454545e-01
   3.8300000e+02   4.2159091e+01   9.5454545e-01
   3.8400000e+02   4.2159091e+01   8.1818182e-01
   3.8500000e+02   4.1997354e+01   7.9280904e-01
   3.8600000e+02   4.2022727e+01   8.5978836e-01
   3.8700000e+02   4.2704545e+01   6.6137566e-01
   3.8800000e+02   4.3386364e+01   1.2272727e+00
   3.8900000e+02   4.4246032e+01   8.5966811e-01
   3.9000000e+02   4.5295455e+01   8.1818182e-01
   3.9100000e+02   4.6891534e+01   1.3233526e+00
   3.9200000e+02   4.8280423e+01   2.4395142e+00
   3.9300000e+02   5.1431818e+01   1.7727273e+00
   3.9400000e+02   4.8840909e+01   1.7727273e+00
   3.9500000e+02   4.6386364e+01   9.5454545e-01
   3.9600000e+02   4.6209677e+01   1.4039589e+00
   3.9700000e+02   4.4613636e+01   9.8295455e-01
   3.9800000e+02   4.3113636e+01   9.5454545e-01
   3.9900000e+02   4.2977273e+01   9.5454545e-01
   4.0000000e+02   4.2435484e+01   1.0872434e+00
   4.0100000e+02   4.1750000e+01   5.4545455e-01
   4.0200000e+02   4.1613636e+01   1.1704545e+00
   4.0300000e+02   4.1477273e+01   1.2272727e+00
   4.0400000e+02   4.2613636e+01   1.0000000e+00
   4.0500000e+02   4.3721591e+01   1.0170455e+00
   4.0600000e+02   4.5295455e+01   9.5454545e-01
   4.0700000e+02   4.6386364e+01   1.0909091e+00
   4.0800000e+02   4.8579545e+01   1.1022727e+00
   4.0900000e+02   5.0477273e+01   1.0909091e+00
   4.1000000e+02   5.3011364e+01   1.1704545e+00
   4.1100000e+02   5.5931818e+01   1.7727273e+00
   4.1200000e+02   5.9573864e+01   1.7329545e+00
   4.1300000e+02   6.2886364e+01   3.2727273e+00
   4.1400000e+02   6.6306818e+01   4.2386364e+00
   4.6800000e+02   6.5369318e+01   3.8465909e+00
   4.6900000e+02   6.2642045e+01   2.7272727e+00
   4.7000000e+02   5.8806818e+01   2.3068182e+00
   4.7100000e+02   5.6420455e+01   1.9886364e+00
   4.7200000e+02   5.2795455e+01   1.9090909e+00
   4.7300000e+02   4.9431818e+01   9.3750000e-01
   4.7400000e+02   4.7812500e+01   1.0170455e+00
   4.7500000e+02   4.6448864e+01   1.1534091e+00
   4.7600000e+02   4.4204545e+01   1.0909091e+00
   4.7700000e+02   4.2977273e+01   1.3636364e+00
   4.7800000e+02   4.1676136e+01   1.8750000e+00
   4.7900000e+02   4.1750000e+01   9.5454545e-01
   4.8000000e+02   4.1068182e+01   8.1818182e-01
   4.8100000e+02   4.1068182e+01   9.5454545e-01
   4.8300000e+02   4.2159091e+01   1.1079545e+00
   4.8400000e+02   4.3806818e+01   7.6704545e-01
   4.8500000e+02   4.4613636e+01   1.0227273e+00
   4.8600000e+02   4.6704545e+01   1.2727273e+00
   4.8700000e+02   4.6931818e+01   1.2272727e+00
   4.8800000e+02   4.8431818e+01   1.9090909e+00
   4.8900000e+02   5.1903409e+01   2.0454545e+00
   4.9000000e+02   5.3693182e+01   3.4943182e+00
   4.9300000e+02   5.1022727e+01   1.9602273e+00
   4.9400000e+02   4.9005682e+01   1.7045455e+00
   4.9500000e+02   4.7886364e+01   1.5000000e+00
   4.9600000e+02   4.5568182e+01   1.3636364e+00
   4.9700000e+02   4.4068182e+01   8.5227273e-01
   4.9800000e+02   4.2784091e+01   9.3750000e-01
   4.9900000e+02   4.1335227e+01   6.8181818e-01
   5.0000000e+02   4.0653409e+01   8.5227273e-01
   5.0100000e+02   4.1068182e+01   8.1250000e-01
   5.0200000e+02   4.1676136e+01   8.8068182e-01
   5.0300000e+02   4.1761364e+01   8.2954545e-01
   5.0400000e+02   4.2443182e+01   8.2954545e-01
   5.0500000e+02   4.3113636e+01   8.1250000e-01
   5.0600000e+02   4.4340909e+01   8.1818182e-01
   5.0700000e+02   4.5704545e+01   9.5454545e-01
   5.0800000e+02   4.7130682e+01   1.1534091e+00
   5.0900000e+02   5.0613636e+01   1.1931818e+00
   5.1000000e+02   5.2931818e+01   1.2272727e+00
   5.1100000e+02   5.5568182e+01   1.1818182e+00
   5.1200000e+02   5.8659091e+01   2.3863636e+00
   5.1300000e+02   6.3022727e+01   2.6420455e+00
   5.1400000e+02   6.5477273e+01   2.9829545e+00
   5.1500000e+02   6.9034091e+01   4.5113636e+00
   5.6600000e+02   5.7568182e+01   3.6647727e+00
   5.6700000e+02   5.4568182e+01   2.5568182e+00
   5.6800000e+02   5.2931818e+01   1.6363636e+00
   5.6900000e+02   4.9386364e+01   1.6363636e+00
   5.7000000e+02   4.7886364e+01   1.1079545e+00
   5.7100000e+02   4.5704545e+01   1.0909091e+00
   5.7200000e+02   4.4340909e+01   9.5454545e-01
   5.7300000e+02   4.3250000e+01   9.5454545e-01
   5.7400000e+02   4.2017045e+01   9.6022727e-01
   5.7500000e+02   4.1761364e+01   1.5113636e+00
   5.7600000e+02   4.1204545e+01   1.0909091e+00
   5.7700000e+02   4.1079545e+01   9.6590909e-01
   5.7800000e+02   4.1079545e+01   1.1022727e+00
   5.7900000e+02   4.1761364e+01   9.6590909e-01
   5.8000000e+02   4.2528409e+01   1.2670455e+00
   5.8100000e+02   4.3386364e+01   1.2272727e+00
   5.8200000e+02   4.5159091e+01   9.5454545e-01
   5.8300000e+02   4.7340909e+01   1.2272727e+00
   5.8400000e+02   4.9386364e+01   1.9090909e+00
   5.8500000e+02   5.1431818e+01   1.9090909e+00
   5.9100000e+02   5.5482955e+01   3.5852273e+00
   5.9200000e+02   5.2931818e+01   4.8579545e+00
   5.9300000e+02   5.0710227e+01   2.7670455e+00
   5.9400000e+02   4.8579545e+01   1.6477273e+00
   5.9500000e+02   4.6113636e+01   1.2556818e+00
   5.9600000e+02   4.4613636e+01   1.0909091e+00
   5.9700000e+02   4.3113636e+01   1.1079545e+00
   5.9800000e+02   4.2159091e+01   7.6704545e-01
   5.9900000e+02   4.1250000e+01   9.0909091e-01
   6.0000000e+02   4.0386364e+01   1.0852273e+00
   6.0100000e+02   3.9977273e+01   1.2272727e+00
   6.0200000e+02   4.0250000e+01   1.0909091e+00
   6.0300000e+02   3.9971591e+01   1.0852273e+00
   6.0400000e+02   4.1750000e+01   1.3636364e+00
   6.0500000e+02   4.2698864e+01   1.0852273e+00
   6.0600000e+02   4.4204545e+01   1.2272727e+00
   6.0700000e+02   4.5977273e+01   1.0909091e+00
   6.0800000e+02   4.8835227e+01   1.2215909e+00
   6.0900000e+02   5.0613636e+01   9.4886364e-01
   6.1000000e+02   5.2585227e+01   1.2897727e+00
   6.1100000e+02   5.5653409e+01   2.0454545e+00
   6.1200000e+02   5.9062500e+01   1.9147727e+00
   6.1300000e+02   6.2564516e+01   2.3673021e+00
   6.1400000e+02   6.5068182e+01   4.4886364e+00
   6.1500000e+02   6.7755682e+01   4.9488636e+00
   6.5900000e+02   6.7250000e+01   5.7102273e+00
   6.6000000e+02   6.5113636e+01   3.8352273e+00
   6.6100000e+02   6.2340909e+01   2.5568182e+00
   6.6200000e+02   5.8721591e+01   2.6647727e+00
   6.6300000e+02   5.4977273e+01   1.8750000e+00
   6.6400000e+02   5.2795455e+01   1.9602273e+00
   6.6500000e+02   5.0886364e+01   1.2272727e+00
   6.6600000e+02   4.7471591e+01   1.3636364e+00
   6.6700000e+02   4.5568182e+01   7.6704545e-01
   6.6800000e+02   4.4340909e+01   9.1477273e-01
   6.6900000e+02   4.2784091e+01   8.9772727e-01
   6.7000000e+02   4.1079545e+01   1.2386364e+00
   6.7100000e+02   4.0397727e+01   9.6590909e-01
   6.7200000e+02   4.0312500e+01   6.8181818e-01
   6.7300000e+02   4.0397727e+01   9.6590909e-01
   6.7400000e+02   4.0568182e+01   8.6363636e-01
   6.7500000e+02   4.1676136e+01   8.9204545e-01
   6.7600000e+02   4.2272727e+01   1.6136364e+00
   6.7700000e+02   4.3522727e+01   1.0909091e+00
   6.7800000e+02   4.5085227e+01   7.4431818e-01
   6.7900000e+02   4.6875000e+01   8.9772727e-01
   6.8000000e+02   4.8664773e+01   1.4602273e+00
   6.8100000e+02   5.0880682e+01   1.9034091e+00
   6.8200000e+02   5.4295455e+01   2.4545455e+00
   6.8300000e+02   5.7017045e+01   2.7329545e+00
   6.8400000e+02   5.8380682e+01   3.9602273e+00
   6.9100000e+02   5.5795455e+01   3.8181818e+00
   6.9200000e+02   5.3352273e+01   2.8750000e+00
   6.9300000e+02   4.8840909e+01   1.3636364e+00
   6.9400000e+02   4.7750000e+01   1.0909091e+00
   6.9500000e+02   4.5568182e+01   1.0909091e+00
   6.9600000e+02   4.3551136e+01   8.5227273e-01
   6.9700000e+02   4.2022727e+01   7.6704545e-01
   6.9800000e+02   4.0659091e+01   1.0909091e+00
   6.9900000e+02   4.0522727e+01   1.2272727e+00
   7.0000000e+02   3.9460227e+01   1.1988636e+00
   7.0100000e+02   3.9545455e+01   8.4090909e-01
   7.0200000e+02   3.9715909e+01   9.4318182e-01
   7.0300000e+02   4.0653409e+01   6.8181818e-01
   7.0400000e+02   4.1761364e+01   8.2954545e-01
   7.0500000e+02   4.3551136e+01   9.8295455e-01
   7.0600000e+02   4.4659091e+01   8.6363636e-01
   7.0700000e+02   4.6113636e+01   1.2272727e+00
   7.0800000e+02   4.9005682e+01   1.2556818e+00
   7.0900000e+02   5.1568182e+01   1.3636364e+00
   7.1000000e+02   5.4460227e+01   1.5284091e+00
   7.1100000e+02   5.6676136e+01   2.1193182e+00
   7.1200000e+02   5.9914773e+01   2.4261364e+00
   7.1300000e+02   6.2215909e+01   3.5340909e+00
   7.5700000e+02   6.1250000e+01   3.2727273e+00
   7.5800000e+02   5.7698864e+01   2.4602273e+00
   7.5900000e+02   5.4630682e+01   1.8465909e+00
   7.6000000e+02   5.1977273e+01   1.1931818e+00
   7.6100000e+02   5.0369318e+01   1.1193182e+00
   7.6200000e+02   4.7477273e+01   1.2272727e+00
   7.6300000e+02   4.5681818e+01   9.7727273e-01
   7.6400000e+02   4.4340909e+01   9.5454545e-01
   7.6500000e+02   4.2528409e+01   9.1477273e-01
   7.6600000e+02   4.1750000e+01   9.5454545e-01
   7.6700000e+02   4.0659091e+01   8.1818182e-01
   7.6800000e+02   3.9704545e+01   8.1818182e-01
   7.6900000e+02   3.9840909e+01   9.5454545e-01
   7.7000000e+02   3.9977273e+01   5.4545455e-01
   7.7100000e+02   4.0659091e+01   9.5454545e-01
   7.7200000e+02   4.1613636e+01   8.1818182e-01
   7.7300000e+02   4.2840909e+01   1.0909091e+00
   7.7400000e+02   4.4204545e+01   9.5454545e-01
   7.7500000e+02   4.5977273e+01   1.3636364e+00
   7.7600000e+02   4.8806818e+01   1.1931818e+00
   7.7700000e+02   5.1193182e+01   1.1250000e+00
   7.7800000e+02   5.3352273e+01   1.3750000e+00
   7.7900000e+02   5.6647727e+01   2.2159091e+00
   7.8000000e+02   5.7951613e+01   3.7074780e+00
   7.9100000e+02   5.5284091e+01   2.8295455e+00
   7.9200000e+02   5.2670455e+01   1.8977273e+00
   7.9300000e+02   4.9795455e+01   1.7840909e+00
   7.9400000e+02   4.7886364e+01   1.1477273e+00
   7.9500000e+02   4.5284091e+01   1.1022727e+00
   7.9600000e+02   4.3795455e+01   1.3636364e+00
   7.9700000e+02   4.2556818e+01   8.0681818e-01
   7.9800000e+02   4.1534091e+01   1.0113636e+00
   7.9900000e+02   4.0511364e+01   9.4318182e-01
   8.0000000e+02   4.0113636e+01   1.0909091e+00
   8.0100000e+02   4.0397727e+01   1.1022727e+00
   8.0200000e+02   4.0625000e+01   9.8863636e-01
   8.0300000e+02   4.1193182e+01   8.2954545e-01
   8.0400000e+02   4.2159091e+01   1.0795455e+00
   8.0500000e+02   4.3250000e+01   1.2272727e+00
   8.0600000e+02   4.4715909e+01   1.0568182e+00
   8.0700000e+02   4.6647727e+01   1.2159091e+00
   8.0800000e+02   4.8125000e+01   9.0909091e-01
   8.0900000e+02   4.9943182e+01   9.4318182e-01
   8.1000000e+02   5.2659091e+01   1.9090909e+00
   8.1100000e+02   5.4715909e+01   2.3068182e+00
   8.1200000e+02   5.7670455e+01   2.4204545e+00
   8.1300000e+02   6.0568182e+01   3.0000000e+00
   8.1400000e+02   6.3159091e+01   3.4090909e+00
   8.5200000e+02   6.2750000e+01   2.8409091e+00
   8.5300000e+02   5.9488636e+01   2.2727273e+00
   8.5400000e+02   5.7102273e+01   1.4772727e+00
   8.5500000e+02   5.4488636e+01   1.1477273e+00
   8.5600000e+02   5.0750000e+01   1.2272727e+00
   8.5700000e+02   4.8977273e+01   1.2500000e+00
   8.5800000e+02   4.7204545e+01   1.0909091e+00
   8.5900000e+02   4.5284091e+01   9.4318182e-01
   8.6000000e+02   4.3579545e+01   1.0340909e+00
   8.6100000e+02   4.2329545e+01   6.8181818e-01
   8.6200000e+02   4.0852273e+01   8.7500000e-01
   8.6300000e+02   4.0170455e+01   1.0113636e+00
   8.6400000e+02   3.9943182e+01   9.2045455e-01
   8.6500000e+02   4.0113636e+01   1.0909091e+00
   8.6600000e+02   4.0113636e+01   1.0909091e+00
   8.6700000e+02   4.0511364e+01   1.0795455e+00
   8.6800000e+02   4.1306818e+01   9.2045455e-01
   8.6900000e+02   4.1886364e+01   6.8181818e-01
   8.7000000e+02   4.3579545e+01   8.7500000e-01
   8.7100000e+02   4.5568182e+01   1.2272727e+00
   8.7200000e+02   4.7340909e+01   8.7500000e-01
   8.7300000e+02   5.0284091e+01   1.0340909e+00
   8.7400000e+02   5.2670455e+01   1.5113636e+00
   8.7500000e+02   5.4602273e+01   2.2159091e+00
   8.7600000e+02   5.9147727e+01   3.8977273e+00
   8.9000000e+02   5.6613636e+01   2.5000000e+00
   8.9100000e+02   5.4295455e+01   1.7727273e+00
   8.9200000e+02   5.1988636e+01   1.1022727e+00
   8.9300000e+02   4.9034091e+01   8.7500000e-01
   8.9400000e+02   4.6647727e+01   9.0909091e-01
   8.9500000e+02   4.4750000e+01   7.3863636e-01
   8.9600000e+02   4.3579545e+01   8.7500000e-01
   8.9700000e+02   4.2329545e+01   5.7954545e-01
   8.9800000e+02   4.0625000e+01   7.8409091e-01
   8.9900000e+02   3.9829545e+01   9.6590909e-01
   9.0000000e+02   3.9943182e+01   5.7954545e-01
   9.0100000e+02   3.9568182e+01   6.8181818e-01
   9.0200000e+02   3.9943182e+01   7.8409091e-01
   9.0300000e+02   4.0511364e+01   9.4318182e-01
   9.0400000e+02   4.0522727e+01   9.5454545e-01
   9.0500000e+02   4.1886364e+01   8.1818182e-01
   9.0600000e+02   4.3113636e+01   1.0909091e+00
   9.0700000e+02   4.4613636e+01   1.0909091e+00
   9.0800000e+02   4.7204545e+01   8.1818182e-01
   9.0900000e+02   4.8920455e+01   7.3863636e-01
   9.1000000e+02   5.1568182e+01   9.5454545e-01
   9.1100000e+02   5.4568182e+01   1.3636364e+00
   9.1200000e+02   5.6274194e+01   1.9758065e+00
   9.1300000e+02   5.9750000e+01   2.4545455e+00
   9.1400000e+02   6.2340909e+01   3.2727273e+00
   9.4700000e+02   6.6534091e+01   2.6250000e+00
   9.4800000e+02   6.3352273e+01   2.5113636e+00
   9.4900000e+02   5.9613636e+01   1.6363636e+00
   9.5000000e+02   5.7102273e+01   1.3068182e+00
   9.5100000e+02   5.4159091e+01   1.3636364e+00
   9.5200000e+02   5.0625000e+01   9.5454545e-01
   9.5300000e+02   4.8579545e+01   9.4318182e-01
   9.5400000e+02   4.6522727e+01   9.5454545e-01
   9.5500000e+02   4.4715909e+01   7.8409091e-01
   9.5600000e+02   4.2897727e+01   8.2954545e-01
   9.5700000e+02   4.1534091e+01   9.5454545e-01
   9.5800000e+02   4.0511364e+01   1.0227273e+00
   9.5900000e+02   3.9829545e+01   7.9545455e-01
   9.6000000e+02   3.9261364e+01   6.8181818e-01
   9.6100000e+02   3.9488636e+01   7.9545455e-01
   9.6200000e+02   3.9829545e+01   9.0909091e-01
   9.6300000e+02   4.0056818e+01   6.8181818e-01
   9.6400000e+02   4.1193182e+01   7.9545455e-01
   9.6500000e+02   4.1761364e+01   6.8181818e-01
   9.6600000e+02   4.3125000e+01   6.8181818e-01
   9.6700000e+02   4.4715909e+01   7.9545455e-01
   9.6800000e+02   4.6306818e+01   7.9545455e-01
   9.6900000e+02   4.9034091e+01   9.0909091e-01
   9.7000000e+02   5.2443182e+01   1.1363636e+00
   9.7100000e+02   5.5170455e+01   1.8181818e+00
   9.7200000e+02   5.7443182e+01   2.3863636e+00
   9.8800000e+02   6.4147727e+01   1.9318182e+00
   9.8900000e+02   6.0852273e+01   1.7045455e+00
   9.9000000e+02   5.7670455e+01   1.7045455e+00
   9.9100000e+02   5.4488636e+01   1.5909091e+00
   9.9200000e+02   5.1875000e+01   1.0227273e+00
   9.9300000e+02   4.8125000e+01   6.8181818e-01
   9.9400000e+02   4.5965909e+01   7.9545455e-01
   9.9500000e+02   4.4602273e+01   5.6818182e-01
   9.9600000e+02   4.3238636e+01   7.9545455e-01
   9.9700000e+02   4.2102273e+01   5.6818182e-01
   9.9800000e+02   4.0965909e+01   6.8181818e-01
   9.9900000e+02   4.0056818e+01   6.8181818e-01
   1.0000000e+03   3.9375000e+01   9.0909091e-01
   1.0010000e+03   3.9147727e+01   5.6818182e-01
   1.0020000e+03   3.9034091e+01   5.6818182e-01
   1.0030000e+03   3.9715909e+01   6.8181818e-01
   1.0040000e+03   4.0170455e+01   9.0909091e-01
   1.0050000e+03   4.0965909e+01   1.1363636e+00
   1.0060000e+03   4.2556818e+01   9.0909091e-01
   1.0070000e+03   4.3806818e+01   6.8181818e-01
   1.0080000e+03   4.6306818e+01   7.9545455e-01
   1.0090000e+03   4.8579545e+01   7.9545455e-01
   1.0100000e+03   5.1306818e+01   1.0227273e+00
   1.0110000e+03   5.3352273e+01   1.4772727e+00
   1.0120000e+03   5.6079545e+01   1.8181818e+00
   1.0130000e+03   5.9261364e+01   1.8181818e+00
   1.0140000e+03   6.2784091e+01   3.1818182e+00
   1.0440000e+03   6.3238636e+01   2.0454545e+00
   1.0450000e+03   5.9147727e+01   1.4772727e+00
   1.0460000e+03   5.5511364e+01   1.1363636e+00
   1.0470000e+03   5.2443182e+01   1.0227273e+00
   1.0480000e+03   4.9715909e+01   7.9545455e-01
   1.0490000e+03   4.8125000e+01   7.9545455e-01
   1.0500000e+03   4.5625000e+01   9.0909091e-01
   1.0510000e+03   4.3352273e+01   9.0909091e-01
   1.0520000e+03   4.2556818e+01   6.8181818e-01
   1.0530000e+03   4.1079545e+01   7.9545455e-01
   1.0540000e+03   3.9715909e+01   6.8181818e-01
   1.0550000e+03   3.9034091e+01   6.8181818e-01
   1.0560000e+03   3.8806818e+01   5.6818182e-01
   1.0570000e+03   3.8693182e+01   5.6818182e-01
   1.0580000e+03   3.8920455e+01   7.9545455e-01
   1.0590000e+03   3.9375000e+01   7.9545455e-01
   1.0600000e+03   4.1079545e+01   7.9545455e-01
   1.0610000e+03   4.1875000e+01   6.8181818e-01
   1.0620000e+03   4.2897727e+01   7.9545455e-01
   1.0630000e+03   4.5170455e+01   6.8181818e-01
   1.0640000e+03   4.7102273e+01   9.0909091e-01
   1.0650000e+03   4.9488636e+01   9.0909091e-01
   1.0660000e+03   5.1761364e+01   1.3636364e+00
   1.0670000e+03   5.4943182e+01   1.2500000e+00
   1.0680000e+03   5.7102273e+01   2.0454545e+00
   1.0690000e+03   5.9715909e+01   2.6136364e+00
   1.0700000e+03   6.2784091e+01   3.6363636e+00
   1.0870000e+03   6.5625000e+01   2.8409091e+00
   1.0880000e+03   6.2215909e+01   2.1590909e+00
   1.0890000e+03   5.9829545e+01   1.8181818e+00
   1.0900000e+03   5.6420455e+01   1.3636364e+00
   1.0910000e+03   5.4261364e+01   1.4772727e+00
   1.0920000e+03   5.1306818e+01   1.2500000e+00
   1.0930000e+03   4.9034091e+01   1.0227273e+00
   1.0940000e+03   4.6306818e+01   1.0227273e+00
   1.0950000e+03   4.4602273e+01   6.8181818e-01
   1.0960000e+03   4.3352273e+01   7.9545455e-01
   1.0970000e+03   4.1875000e+01   9.0909091e-01
   1.0980000e+03   4.0170455e+01   7.9545455e-01
   1.0990000e+03   3.9261364e+01   6.8181818e-01
   1.1000000e+03   3.8238636e+01   6.8181818e-01
   1.1010000e+03   3.8465909e+01   7.9545455e-01
   1.1020000e+03   3.8011364e+01   6.8181818e-01
   1.1030000e+03   3.9034091e+01   6.8181818e-01
   1.1040000e+03   3.9829545e+01   6.8181818e-01
   1.1050000e+03   4.0625000e+01   7.9545455e-01
   1.1060000e+03   4.2102273e+01   5.6818182e-01
   1.1070000e+03   4.3352273e+01   7.9545455e-01
   1.1080000e+03   4.5738636e+01   6.8181818e-01
